timestamp,asset,mode,signal,confidence,amount,result,pnl,state_key
2026-05-26 21:03:47,EUR/USD OTC,ftt,BUY,0.6896,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:03:53,EUR/USD OTC,ftt,SELL,0.5880,200.0,WIN,164.0000,5NL|15NL|30NL|60SM
2026-05-26 21:04:00,EUR/USD OTC,ftt,BUY,0.7107,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:04:07,EUR/USD OTC,ftt,BUY,0.7107,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:04:14,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SM
2026-05-26 21:04:21,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 21:04:28,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 21:04:35,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5BL|15NL|30NL|60SL
2026-05-26 21:04:41,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5BL|15NL|30NL|60SL
2026-05-26 21:04:48,EUR/USD OTC,ftt,BUY,0.8183,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:04:55,EUR/USD OTC,ftt,BUY,0.6660,200.0,WIN,164.0000,5BM|15BM|30BL|60NL
2026-05-26 21:05:02,EUR/USD OTC,ftt,BUY,0.7178,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:05:09,EUR/USD OTC,ftt,BUY,0.6149,200.0,WIN,164.0000,5NL|15NL|30BL|60NL
2026-05-26 21:05:36,EUR/USD OTC,ftt,BUY,0.9894,200.0,WIN,164.0000,5SL|15NL|30BL|60NL
2026-05-26 21:05:52,EUR/USD OTC,ftt,BUY,0.6149,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:05:59,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5NL|15BL|30NL|60SL
2026-05-26 21:06:06,EUR/USD OTC,ftt,BUY,0.6149,200.0,LOSS,-200.0000,5NL|15BL|30NL|60NL
2026-05-26 21:06:13,EUR/USD OTC,ftt,BUY,0.6149,200.0,LOSS,-200.0000,5NL|15BL|30NL|60NL
2026-05-26 21:06:20,EUR/USD OTC,ftt,BUY,0.9453,200.0,LOSS,-200.0000,5BM|15NL|30BL|60SL
2026-05-26 21:06:27,EUR/USD OTC,ftt,BUY,0.9453,200.0,LOSS,-200.0000,5BM|15NL|30BL|60SL
2026-05-26 21:06:33,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5NL|15BM|30BM|60SM
2026-05-26 21:06:40,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5NL|15BM|30BM|60SM
2026-05-26 21:06:47,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15NL|30BL|60SM
2026-05-26 21:06:54,EUR/USD OTC,ftt,SELL,0.5598,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:07:01,EUR/USD OTC,ftt,SELL,0.5598,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:07:08,EUR/USD OTC,ftt,SELL,0.5880,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:07:15,EUR/USD OTC,ftt,SELL,0.5880,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:07:21,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5SL|15SL|30SL|60SM
2026-05-26 21:07:28,EUR/USD OTC,ftt,SELL,0.5508,200.0,WIN,164.0000,5SL|15SL|30SL|60SM
2026-05-26 21:07:35,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5SL|15SL|30SL|60SM
2026-05-26 21:07:42,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5NL|15SL|30SL|60SM
2026-05-26 21:07:49,EUR/USD OTC,ftt,SELL,0.6324,200.0,WIN,164.0000,5NL|15SL|30SL|60SM
2026-05-26 21:07:56,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5SL|15SL|30SL|60SM
2026-05-26 21:08:03,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5NL|15SL|30NL|60SM
2026-05-26 21:08:09,EUR/USD OTC,ftt,SELL,0.5880,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:08:16,EUR/USD OTC,ftt,SELL,0.5253,200.0,WIN,164.0000,5NL|15SL|30SL|60SM
2026-05-26 21:08:23,EUR/USD OTC,ftt,SELL,0.5880,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SM
2026-05-26 21:08:30,EUR/USD OTC,ftt,SELL,0.6324,200.0,LOSS,-200.0000,5SM|15SL|30SL|60SM
2026-05-26 21:08:37,EUR/USD OTC,ftt,SELL,0.6324,200.0,LOSS,-200.0000,5SM|15SL|30SL|60SM
2026-05-26 21:08:44,EUR/USD OTC,ftt,SELL,0.6221,200.0,LOSS,-200.0000,5NL|15SM|30SM|60SM
2026-05-26 21:08:51,EUR/USD OTC,ftt,SELL,0.6874,200.0,WIN,164.0000,5NL|15NL|30NL|60SM
2026-05-26 21:08:57,EUR/USD OTC,ftt,SELL,0.6532,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 21:09:04,EUR/USD OTC,ftt,BUY,0.5000,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:09:11,EUR/USD OTC,ftt,BUY,0.5000,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:09:18,EUR/USD OTC,ftt,BUY,0.5000,200.0,LOSS,-200.0000,5NL|15BL|30BL|60NL
2026-05-26 21:09:25,EUR/USD OTC,ftt,BUY,0.5000,200.0,LOSS,-200.0000,5NL|15BL|30BL|60NL
2026-05-26 21:09:32,EUR/USD OTC,ftt,BUY,0.5000,200.0,LOSS,-200.0000,5NL|15BL|30BL|60NL
2026-05-26 21:09:49,EUR/USD OTC,ftt,BUY,0.8217,200.0,WIN,164.0000,5BL|15BM|30BM|60SL
2026-05-26 21:09:55,EUR/USD OTC,ftt,BUY,0.9406,200.0,WIN,164.0000,5NL|15BM|30BM|60SL
2026-05-26 21:10:02,EUR/USD OTC,ftt,BUY,0.9453,200.0,WIN,164.0000,5NL|15BM|30BL|60SL
2026-05-26 21:10:09,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BM|30BM|60SL
2026-05-26 21:10:16,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30BM|60SL
2026-05-26 21:10:23,EUR/USD OTC,ftt,BUY,0.6388,200.0,WIN,164.0000,5NL|15BL|30BM|60NL
2026-05-26 21:10:30,EUR/USD OTC,ftt,BUY,0.6388,200.0,WIN,164.0000,5NL|15BL|30BM|60NL
2026-05-26 21:10:37,EUR/USD OTC,ftt,BUY,0.6388,200.0,WIN,164.0000,5NL|15BL|30BM|60NL
2026-05-26 21:10:58,EUR/USD OTC,ftt,BUY,0.9090,200.0,WIN,164.0000,5SL|15BM|30BM|60NL
2026-05-26 21:11:05,EUR/USD OTC,ftt,BUY,0.6388,200.0,WIN,164.0000,5NL|15BL|30BM|60NL
2026-05-26 21:11:12,EUR/USD OTC,ftt,BUY,0.6388,200.0,WIN,164.0000,5NL|15BL|30BM|60NL
2026-05-26 21:11:19,EUR/USD OTC,ftt,BUY,0.5034,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:11:46,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:12:03,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15BL|30BL|60NL
2026-05-26 21:12:19,EUR/USD OTC,ftt,BUY,0.5000,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:12:51,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15BL|30BL|60NL
2026-05-26 21:13:03,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:13:55,EUR/USD OTC,ftt,BUY,0.6503,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:14:02,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:14:09,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:14:16,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:14:22,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:14:34,EUR/USD OTC,ftt,SELL,0.6966,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:15:11,EUR/USD OTC,ftt,BUY,0.5222,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:15:23,EUR/USD OTC,ftt,SELL,0.7062,200.0,LOSS,-200.0000,5SM|15SL|30NL|60NL
2026-05-26 21:15:30,EUR/USD OTC,ftt,SELL,0.7107,200.0,LOSS,-200.0000,5NL|15SL|30NL|60NL
2026-05-26 21:15:37,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:15:43,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:15:50,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:17:32,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5BL|15BL|30NL|60NL
2026-05-26 21:17:39,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:17:46,EUR/USD OTC,ftt,BUY,0.6186,200.0,WIN,164.0000,5BL|15BL|30NL|60NL
2026-05-26 21:17:53,EUR/USD OTC,ftt,BUY,0.6150,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:18:30,EUR/USD OTC,ftt,BUY,0.6150,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:18:36,EUR/USD OTC,ftt,BUY,0.6150,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:18:48,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5SL|15SL|30NL|60NL
2026-05-26 21:19:35,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:20:12,EUR/USD OTC,ftt,BUY,0.6855,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:20:19,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:20:26,EUR/USD OTC,ftt,BUY,0.5222,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:20:38,EUR/USD OTC,ftt,BUY,0.9894,200.0,WIN,164.0000,5SL|15NL|30BL|60NL
2026-05-26 21:20:44,EUR/USD OTC,ftt,SELL,0.7389,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:20:56,EUR/USD OTC,ftt,BUY,0.9894,200.0,WIN,164.0000,5SL|15NL|30BL|60NL
2026-05-26 21:21:08,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:21:15,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:21:22,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:21:49,EUR/USD OTC,ftt,SELL,0.6966,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:22:05,EUR/USD OTC,ftt,BUY,0.6150,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:22:22,EUR/USD OTC,ftt,BUY,0.9894,200.0,WIN,164.0000,5NL|15SL|30BL|60NL
2026-05-26 21:22:34,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:22:41,EUR/USD OTC,ftt,BUY,0.9894,200.0,WIN,164.0000,5NL|15SL|30BL|60NL
2026-05-26 21:23:13,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:23:20,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5BM|15NL|30BM|60NL
2026-05-26 21:23:26,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5BL|15NL|30BM|60NL
2026-05-26 21:23:38,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5NL|15NL|30BM|60NL
2026-05-26 21:23:45,EUR/USD OTC,ftt,BUY,0.5710,200.0,WIN,164.0000,5NL|15NL|30BM|60NL
2026-05-26 21:23:52,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:23:59,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:24:06,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:24:13,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:24:19,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:24:26,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:25:03,EUR/USD OTC,ftt,BUY,0.6150,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:25:10,EUR/USD OTC,ftt,BUY,0.6503,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:26:02,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:26:09,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:26:16,EUR/USD OTC,ftt,BUY,0.6080,200.0,LOSS,-200.0000,5BL|15NL|30NL|60NL
2026-05-26 21:26:37,EUR/USD OTC,ftt,BUY,0.6855,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:26:44,EUR/USD OTC,ftt,BUY,0.6855,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:26:51,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:26:58,EUR/USD OTC,ftt,SELL,0.6197,200.0,WIN,164.0000,5SL|15SL|30NL|60NL
2026-05-26 21:27:05,EUR/USD OTC,ftt,BUY,0.6362,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:27:12,EUR/USD OTC,ftt,BUY,0.7349,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:27:23,EUR/USD OTC,ftt,SELL,0.6310,200.0,WIN,164.0000,5NL|15NL|30SL|60NL
2026-05-26 21:27:45,EUR/USD OTC,ftt,BUY,0.5610,200.0,LOSS,-200.0000,5NL|15BL|30NL|60NL
2026-05-26 21:28:02,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:28:24,EUR/USD OTC,ftt,BUY,0.5678,200.0,WIN,164.0000,5NL|15BM|30NL|60NL
2026-05-26 21:29:41,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:29:48,EUR/USD OTC,ftt,SELL,0.6686,200.0,WIN,164.0000,5SM|15SL|30NL|60NL
2026-05-26 21:29:55,EUR/USD OTC,ftt,SELL,0.5934,200.0,WIN,164.0000,5SL|15SL|30NL|60NL
2026-05-26 21:30:01,EUR/USD OTC,ftt,BUY,0.6080,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:30:13,EUR/USD OTC,ftt,BUY,0.6362,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:30:20,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:30:27,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:30:44,EUR/USD OTC,ftt,SELL,0.5957,200.0,WIN,164.0000,5NL|15SL|30NL|60SL
2026-05-26 21:30:51,EUR/USD OTC,ftt,SELL,0.5957,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 21:30:58,EUR/USD OTC,ftt,BUY,0.6221,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:31:04,EUR/USD OTC,ftt,BUY,0.5758,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:31:11,EUR/USD OTC,ftt,BUY,0.5902,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:31:18,EUR/USD OTC,ftt,BUY,0.6221,200.0,WIN,164.0000,5BL|15BL|30NL|60NL
2026-05-26 21:31:25,EUR/USD OTC,ftt,SELL,0.5957,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 21:31:32,EUR/USD OTC,ftt,SELL,0.5957,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 21:31:39,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 21:31:45,EUR/USD OTC,ftt,BUY,0.6291,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:31:52,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 21:31:59,EUR/USD OTC,ftt,BUY,0.6244,200.0,WIN,164.0000,5BM|15BL|30BL|60NL
2026-05-26 21:32:11,EUR/USD OTC,ftt,BUY,0.6503,200.0,WIN,164.0000,5BM|15NL|30NL|60NL
2026-05-26 21:32:28,EUR/USD OTC,ftt,SELL,0.5840,200.0,WIN,164.0000,5SL|15NL|30NL|60SL
2026-05-26 21:32:45,EUR/USD OTC,ftt,BUY,0.6221,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:32:52,EUR/USD OTC,ftt,SELL,0.6755,200.0,LOSS,-200.0000,5NL|15NL|30SL|60SL
2026-05-26 21:32:58,EUR/USD OTC,ftt,SELL,0.6755,200.0,LOSS,-200.0000,5NL|15NL|30SL|60SL
2026-05-26 21:33:05,EUR/USD OTC,ftt,SELL,0.7002,200.0,LOSS,-200.0000,5NL|15NL|30SM|60SL
2026-05-26 21:33:12,EUR/USD OTC,ftt,SELL,0.6896,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:33:19,EUR/USD OTC,ftt,SELL,0.6896,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:33:36,EUR/USD OTC,ftt,SELL,0.6896,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:33:43,EUR/USD OTC,ftt,SELL,0.6896,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:33:55,EUR/USD OTC,ftt,SELL,0.6896,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:34:01,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BM|15NL|30BL|60NL
2026-05-26 21:34:08,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5BL|15NL|30BL|60NL
2026-05-26 21:34:15,EUR/USD OTC,ftt,BUY,0.5128,200.0,WIN,164.0000,5NL|15NL|30BL|60BL
2026-05-26 21:34:22,EUR/USD OTC,ftt,BUY,0.5128,200.0,WIN,164.0000,5NL|15NL|30BL|60BL
2026-05-26 21:34:29,EUR/USD OTC,ftt,BUY,0.5128,200.0,WIN,164.0000,5NL|15NL|30BL|60BL
2026-05-26 21:35:21,EUR/USD OTC,ftt,SELL,0.7460,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:37:08,EUR/USD OTC,ftt,SELL,0.7460,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:37:14,EUR/USD OTC,ftt,SELL,0.7460,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:37:51,EUR/USD OTC,ftt,BUY,0.6503,200.0,LOSS,-200.0000,5BM|15NL|30NL|60NL
2026-05-26 21:37:58,EUR/USD OTC,ftt,BUY,0.5610,200.0,LOSS,-200.0000,5BM|15NL|30BL|60NL
2026-05-26 21:38:10,EUR/USD OTC,ftt,BUY,0.5128,200.0,LOSS,-200.0000,5NL|15NL|30BL|60BL
2026-05-26 21:38:17,EUR/USD OTC,ftt,BUY,0.5128,200.0,LOSS,-200.0000,5NL|15NL|30BL|60BL
2026-05-26 21:38:24,EUR/USD OTC,ftt,BUY,0.5128,200.0,LOSS,-200.0000,5NL|15NL|30BL|60BL
2026-05-26 21:38:31,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:38:37,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:38:44,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:38:51,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:38:58,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:39:05,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:39:12,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5NL|15NL|30NL|60BL
2026-05-26 21:39:19,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:39:25,EUR/USD OTC,ftt,BUY,0.5222,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:39:32,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5NL|15BL|30NL|60BM
2026-05-26 21:39:39,EUR/USD OTC,ftt,BUY,0.5316,200.0,WIN,164.0000,5NL|15BL|30NL|60BM
2026-05-26 21:39:46,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15NL|30NL|60BL
2026-05-26 21:39:53,EUR/USD OTC,ftt,BUY,0.5034,200.0,WIN,164.0000,5BL|15NL|30NL|60BL
2026-05-26 21:40:00,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:40:32,EUR/USD OTC,ftt,BUY,0.5222,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:40:38,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:40:45,EUR/USD OTC,ftt,BUY,0.5222,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:40:52,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:40:59,EUR/USD OTC,ftt,BUY,0.5081,200.0,WIN,164.0000,5NL|15BL|30NL|60BL
2026-05-26 21:41:16,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:41:23,EUR/USD OTC,ftt,BUY,0.6221,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:41:30,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:41:36,EUR/USD OTC,ftt,SELL,0.6755,200.0,WIN,164.0000,5NL|15SL|30NL|60NL
2026-05-26 21:41:43,EUR/USD OTC,ftt,BUY,0.6432,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 21:41:50,EUR/USD OTC,ftt,BUY,0.6324,200.0,WIN,164.0000,5BM|15BL|30NL|60NL
2026-05-26 21:41:57,EUR/USD OTC,ftt,BUY,0.6409,200.0,WIN,164.0000,5BM|15BL|30BL|60NL
2026-05-26 21:42:14,EUR/USD OTC,ftt,BUY,0.5175,200.0,WIN,164.0000,5NL|15BL|30BL|60NL
2026-05-26 21:42:21,EUR/USD OTC,ftt,BUY,0.7895,200.0,WIN,164.0000,5SL|15BL|30BL|60NL
2026-05-26 21:42:27,EUR/USD OTC,ftt,SELL,0.8183,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:42:34,EUR/USD OTC,ftt,SELL,0.7248,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 21:42:51,EUR/USD OTC,ftt,BUY,0.5758,200.0,LOSS,-200.0000,5NL|15BM|30BL|60NL
2026-05-26 21:42:58,EUR/USD OTC,ftt,BUY,0.5974,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 21:43:13,EUR/USD OTC,ftt,BUY,0.5974,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 21:43:20,EUR/USD OTC,ftt,BUY,0.5974,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 21:43:27,EUR/USD OTC,ftt,BUY,0.5974,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 21:44:04,EUR/USD OTC,ftt,BUY,0.5316,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 21:44:09,EUR/USD OTC,ftt,BUY,0.5316,200.0,LOSS,-200.0000,5NL|15NL|30BL|60BM
2026-05-26 21:44:15,EUR/USD OTC,ftt,BUY,0.6362,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 21:44:20,EUR/USD OTC,ftt,BUY,0.6343,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 21:44:26,EUR/USD OTC,ftt,BUY,0.6343,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 21:44:46,EUR/USD OTC,ftt,BUY,0.5034,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BL
2026-05-26 21:44:52,EUR/USD OTC,ftt,BUY,0.5457,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 21:45:37,EUR/USD OTC,ftt,BUY,0.5902,200.0,WIN,164.0000,5BM|15NL|30NL|60BM
2026-05-26 21:45:43,EUR/USD OTC,ftt,BUY,0.5457,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 21:45:48,EUR/USD OTC,ftt,BUY,0.5457,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 21:46:09,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5SL|15NL|30NL|60BM
